mpicxx -O3 -DUSE_HIP -w src/task1.cu -o build/task1
mpicxx -O3 -DUSE_HIP -w src/task2.cu -o build/task2
Running task1...
Iteration 100, Residual: 1.612945e+06, Error: 2.524606e+03
Iteration 148800, Residual: 5.957306e+00, Error: 2.463275e-01
Iteration 148900, Residual: 5.917358e+00, Error: 2.460629e-01
Iteration 149000, Residual: 5.877677e+00, Error: 2.458017e-01
Iteration 149100, Residual: 5.838263e+00, Error: 2.455438e-01
Iteration 149200, Residual: 5.799113e+00, Error: 2.452893e-01
Iteration 149300, Residual: 5.760225e+00, Error: 2.450380e-01
Iteration 149400, Residual: 5.721598e+00, Error: 2.447899e-01
Iteration 149500, Residual: 5.683230e+00, Error: 2.445450e-01
Iteration 149600, Residual: 5.645120e+00, Error: 2.443033e-01
Iteration 149700, Residual: 5.607265e+00, Error: 2.440646e-01
Iteration 149800, Residual: 5.569664e+00, Error: 2.438290e-01
Iteration 149900, Residual: 5.532315e+00, Error: 2.435965e-01
Iteration 150000, Residual: 5.495217e+00, Error: 2.433670e-01
Iteration 150100, Residual: 5.458367e+00, Error: 2.431404e-01
Iteration 150200, Residual: 5.421764e+00, Error: 2.429168e-01
Iteration 150300, Residual: 5.385407e+00, Error: 2.426961e-01
Iteration 150400, Residual: 5.349294e+00, Error: 2.424782e-01
Iteration 150500, Residual: 5.313423e+00, Error: 2.422632e-01
Iteration 150600, Residual: 5.277792e+00, Error: 2.420509e-01
Iteration 150700, Residual: 5.242400e+00, Error: 2.418414e-01
Iteration 150800, Residual: 5.207246e+00, Error: 2.416347e-01
Iteration 150900, Residual: 5.172327e+00, Error: 2.414306e-01
Iteration 151000, Residual: 5.137643e+00, Error: 2.412292e-01
Iteration 151100, Residual: 5.103191e+00, Error: 2.410305e-01
Iteration 151200, Residual: 5.068970e+00, Error: 2.408343e-01
Iteration 151300, Residual: 5.034979e+00, Error: 2.406407e-01
Iteration 151400, Residual: 5.001215e+00, Error: 2.404496e-01
Iteration 151500, Residual: 4.967678e+00, Error: 2.402611e-01
Iteration 151600, Residual: 4.934366e+00, Error: 2.400750e-01
Iteration 151700, Residual: 4.901277e+00, Error: 2.398914e-01
Iteration 151800, Residual: 4.868410e+00, Error: 2.397102e-01
Iteration 151900, Residual: 4.835764e+00, Error: 2.395314e-01
Iteration 152000, Residual: 4.803336e+00, Error: 2.393549e-01
Iteration 152100, Residual: 4.771126e+00, Error: 2.391808e-01
Iteration 152200, Residual: 4.739132e+00, Error: 2.390089e-01
Iteration 152300, Residual: 4.707352e+00, Error: 2.388394e-01
Iteration 152400, Residual: 4.675786e+00, Error: 2.386720e-01
Iteration 152500, Residual: 4.644431e+00, Error: 2.385070e-01
Iteration 152600, Residual: 4.613287e+00, Error: 2.383440e-01
Iteration 152700, Residual: 4.582351e+00, Error: 2.381833e-01
Iteration 152800, Residual: 4.551623e+00, Error: 2.380247e-01
Iteration 152900, Residual: 4.521100e+00, Error: 2.378682e-01
Iteration 153000, Residual: 4.490783e+00, Error: 2.377138e-01
Iteration 153100, Residual: 4.460669e+00, Error: 2.375614e-01
Iteration 153200, Residual: 4.430756e+00, Error: 2.374111e-01
Iteration 153300, Residual: 4.401045e+00, Error: 2.372628e-01
Iteration 153400, Residual: 4.371532e+00, Error: 2.371165e-01
Iteration 153500, Residual: 4.342218e+00, Error: 2.369721e-01
Iteration 153600, Residual: 4.313100e+00, Error: 2.368296e-01
Iteration 153700, Residual: 4.284177e+00, Error: 2.366891e-01
Iteration 153800, Residual: 4.255448e+00, Error: 2.365505e-01
Iteration 153900, Residual: 4.226912e+00, Error: 2.364137e-01
Iteration 154000, Residual: 4.198568e+00, Error: 2.362787e-01
Iteration 154100, Residual: 4.170413e+00, Error: 2.361456e-01
Iteration 154200, Residual: 4.142447e+00, Error: 2.360143e-01
Iteration 154300, Residual: 4.114669e+00, Error: 2.358847e-01
Iteration 154400, Residual: 4.087077e+00, Error: 2.357569e-01
Iteration 154500, Residual: 4.059670e+00, Error: 2.356308e-01
Iteration 154600, Residual: 4.032446e+00, Error: 2.355064e-01
Iteration 154700, Residual: 4.005406e+00, Error: 2.353837e-01
Iteration 154800, Residual: 3.978546e+00, Error: 2.352626e-01
Iteration 154900, Residual: 3.951867e+00, Error: 2.351432e-01
Iteration 155000, Residual: 3.925367e+00, Error: 2.350254e-01
Iteration 155100, Residual: 3.899044e+00, Error: 2.349092e-01
Iteration 155200, Residual: 3.872898e+00, Error: 2.347946e-01
Iteration 155300, Residual: 3.846927e+00, Error: 2.346816e-01
Iteration 155400, Residual: 3.821130e+00, Error: 2.345701e-01
Iteration 155500, Residual: 3.795507e+00, Error: 2.344601e-01
Iteration 155600, Residual: 3.770055e+00, Error: 2.343516e-01
Iteration 155700, Residual: 3.744774e+00, Error: 2.342445e-01
Iteration 155800, Residual: 3.719662e+00, Error: 2.341390e-01
Iteration 155900, Residual: 3.694719e+00, Error: 2.340349e-01
Iteration 156000, Residual: 3.669943e+00, Error: 2.339322e-01
Iteration 156100, Residual: 3.645333e+00, Error: 2.338309e-01
Iteration 156200, Residual: 3.620888e+00, Error: 2.337310e-01
Iteration 156300, Residual: 3.596607e+00, Error: 2.336325e-01
Iteration 156400, Residual: 3.572489e+00, Error: 2.335353e-01
Iteration 156500, Residual: 3.548533e+00, Error: 2.334394e-01
Iteration 156600, Residual: 3.524737e+00, Error: 2.333449e-01
Iteration 156700, Residual: 3.501101e+00, Error: 2.332517e-01
Iteration 156800, Residual: 3.477624e+00, Error: 2.331597e-01
Iteration 156900, Residual: 3.454304e+00, Error: 2.330691e-01
Iteration 157000, Residual: 3.431140e+00, Error: 2.329796e-01
Iteration 157100, Residual: 3.408131e+00, Error: 2.328915e-01
Iteration 157200, Residual: 3.385277e+00, Error: 2.328045e-01
Iteration 157300, Residual: 3.362576e+00, Error: 2.327187e-01
Iteration 157400, Residual: 3.340027e+00, Error: 2.326341e-01
Iteration 157500, Residual: 3.317630e+00, Error: 2.325507e-01
Iteration 157600, Residual: 3.295383e+00, Error: 2.324684e-01
Iteration 157700, Residual: 3.273285e+00, Error: 2.323873e-01
Iteration 157800, Residual: 3.251335e+00, Error: 2.323073e-01
Iteration 157900, Residual: 3.229532e+00, Error: 2.322285e-01
Iteration 158000, Residual: 3.207875e+00, Error: 2.321507e-01
Iteration 158100, Residual: 3.186364e+00, Error: 2.320740e-01
Iteration 158200, Residual: 3.164997e+00, Error: 2.319983e-01
Iteration 158300, Residual: 3.143773e+00, Error: 2.319237e-01
Iteration 158400, Residual: 3.122692e+00, Error: 2.318502e-01
Iteration 158500, Residual: 3.101752e+00, Error: 2.317777e-01
Iteration 158600, Residual: 3.080952e+00, Error: 2.317062e-01
Iteration 158700, Residual: 3.060292e+00, Error: 2.316357e-01
Iteration 158800, Residual: 3.039770e+00, Error: 2.315662e-01
Iteration 158900, Residual: 3.019386e+00, Error: 2.314976e-01
Iteration 159000, Residual: 2.999139e+00, Error: 2.314300e-01
Iteration 159100, Residual: 2.979027e+00, Error: 2.313634e-01
Iteration 159200, Residual: 2.959051e+00, Error: 2.312977e-01
Iteration 159300, Residual: 2.939208e+00, Error: 2.312329e-01
Iteration 159400, Residual: 2.919498e+00, Error: 2.311690e-01
Iteration 159500, Residual: 2.899921e+00, Error: 2.311061e-01
Iteration 159600, Residual: 2.880474e+00, Error: 2.310440e-01
Iteration 159700, Residual: 2.861159e+00, Error: 2.309828e-01
Iteration 159800, Residual: 2.841972e+00, Error: 2.309224e-01
Iteration 159900, Residual: 2.822915e+00, Error: 2.308629e-01
Iteration 160000, Residual: 2.803985e+00, Error: 2.308043e-01
Iteration 160100, Residual: 2.785182e+00, Error: 2.307465e-01
Iteration 160200, Residual: 2.766505e+00, Error: 2.306894e-01
Iteration 160300, Residual: 2.747954e+00, Error: 2.306332e-01
Iteration 160400, Residual: 2.729526e+00, Error: 2.305778e-01
Iteration 160500, Residual: 2.711223e+00, Error: 2.305232e-01
Iteration 160600, Residual: 2.693042e+00, Error: 2.304694e-01
Iteration 160700, Residual: 2.674983e+00, Error: 2.304163e-01
Iteration 160800, Residual: 2.657045e+00, Error: 2.303640e-01
Iteration 160900, Residual: 2.639228e+00, Error: 2.303124e-01
Iteration 161000, Residual: 2.621529e+00, Error: 2.302616e-01
Iteration 161100, Residual: 2.603950e+00, Error: 2.302114e-01
Iteration 161200, Residual: 2.586489e+00, Error: 2.301620e-01
Iteration 161300, Residual: 2.569144e+00, Error: 2.301133e-01
Iteration 161400, Residual: 2.551916e+00, Error: 2.300653e-01
Iteration 161500, Residual: 2.534803e+00, Error: 2.300180e-01
Iteration 161600, Residual: 2.517806e+00, Error: 2.299714e-01
Iteration 161700, Residual: 2.500922e+00, Error: 2.299254e-01
Iteration 161800, Residual: 2.484151e+00, Error: 2.298801e-01
Iteration 161900, Residual: 2.467493e+00, Error: 2.298354e-01
Iteration 162000, Residual: 2.450946e+00, Error: 2.297914e-01
Iteration 162100, Residual: 2.434511e+00, Error: 2.297480e-01
Iteration 162200, Residual: 2.418186e+00, Error: 2.297052e-01
Iteration 162300, Residual: 2.401970e+00, Error: 2.296631e-01
Iteration 162400, Residual: 2.385863e+00, Error: 2.296215e-01
Iteration 162500, Residual: 2.369864e+00, Error: 2.295806e-01
Iteration 162600, Residual: 2.353972e+00, Error: 2.295402e-01
Iteration 162700, Residual: 2.338187e+00, Error: 2.295004e-01
Iteration 162800, Residual: 2.322507e+00, Error: 2.294612e-01
Iteration 162900, Residual: 2.306933e+00, Error: 2.294226e-01
Iteration 163000, Residual: 2.291463e+00, Error: 2.293845e-01
Iteration 163100, Residual: 2.276097e+00, Error: 2.293470e-01
Iteration 163200, Residual: 2.260834e+00, Error: 2.293100e-01
Iteration 163300, Residual: 2.245674e+00, Error: 2.292736e-01
Iteration 163400, Residual: 2.230615e+00, Error: 2.292377e-01
Iteration 163500, Residual: 2.215657e+00, Error: 2.292023e-01
Iteration 163600, Residual: 2.200799e+00, Error: 2.291674e-01
Iteration 163700, Residual: 2.186041e+00, Error: 2.291331e-01
Iteration 163800, Residual: 2.171382e+00, Error: 2.290992e-01
Iteration 163900, Residual: 2.156821e+00, Error: 2.290658e-01
Iteration 164000, Residual: 2.142358e+00, Error: 2.290329e-01
Iteration 164100, Residual: 2.127992e+00, Error: 2.290005e-01
Iteration 164200, Residual: 2.113722e+00, Error: 2.289686e-01
Iteration 164300, Residual: 2.099548e+00, Error: 2.289372e-01
Iteration 164400, Residual: 2.085469e+00, Error: 2.289062e-01
Iteration 164500, Residual: 2.071484e+00, Error: 2.288756e-01
Iteration 164600, Residual: 2.057593e+00, Error: 2.288455e-01
Iteration 164700, Residual: 2.043795e+00, Error: 2.288159e-01
Iteration 164800, Residual: 2.030090e+00, Error: 2.287867e-01
Iteration 164900, Residual: 2.016477e+00, Error: 2.287579e-01
Iteration 165000, Residual: 2.002955e+00, Error: 2.287295e-01
Iteration 165100, Residual: 1.989523e+00, Error: 2.287016e-01
Iteration 165200, Residual: 1.976182e+00, Error: 2.286740e-01
Iteration 165300, Residual: 1.962930e+00, Error: 2.286469e-01
Iteration 165400, Residual: 1.949767e+00, Error: 2.286202e-01
Iteration 165500, Residual: 1.936692e+00, Error: 2.285939e-01
Iteration 165600, Residual: 1.923705e+00, Error: 2.285679e-01
Iteration 165700, Residual: 1.910805e+00, Error: 2.285424e-01
Iteration 165800, Residual: 1.897992e+00, Error: 2.285172e-01
Iteration 165900, Residual: 1.885264e+00, Error: 2.284924e-01
Iteration 166000, Residual: 1.872622e+00, Error: 2.284680e-01
Iteration 166100, Residual: 1.860065e+00, Error: 2.284439e-01
Iteration 166200, Residual: 1.847592e+00, Error: 2.284202e-01
Iteration 166300, Residual: 1.835202e+00, Error: 2.283969e-01
Iteration 166400, Residual: 1.822896e+00, Error: 2.283739e-01
Iteration 166500, Residual: 1.810672e+00, Error: 2.283512e-01
Iteration 166600, Residual: 1.798530e+00, Error: 2.283289e-01
Iteration 166700, Residual: 1.786469e+00, Error: 2.283069e-01
Iteration 166800, Residual: 1.774490e+00, Error: 2.282853e-01
Iteration 166900, Residual: 1.762590e+00, Error: 2.282640e-01
Iteration 167000, Residual: 1.750771e+00, Error: 2.282430e-01
Iteration 167100, Residual: 1.739030e+00, Error: 2.282223e-01
Iteration 167200, Residual: 1.727369e+00, Error: 2.282019e-01
Iteration 167300, Residual: 1.715785e+00, Error: 2.281818e-01
Iteration 167400, Residual: 1.704280e+00, Error: 2.281621e-01
Iteration 167500, Residual: 1.692851e+00, Error: 2.281426e-01
Iteration 167600, Residual: 1.681499e+00, Error: 2.281234e-01
Iteration 167700, Residual: 1.670224e+00, Error: 2.281045e-01
Iteration 167800, Residual: 1.659023e+00, Error: 2.280859e-01
Iteration 167900, Residual: 1.647898e+00, Error: 2.280676e-01
Iteration 168000, Residual: 1.636848e+00, Error: 2.280496e-01
Iteration 168100, Residual: 1.625872e+00, Error: 2.280318e-01
Iteration 168200, Residual: 1.614969e+00, Error: 2.280144e-01
Iteration 168300, Residual: 1.604139e+00, Error: 2.279971e-01
Iteration 168400, Residual: 1.593382e+00, Error: 2.279802e-01
Iteration 168500, Residual: 1.582697e+00, Error: 2.279635e-01
Iteration 168600, Residual: 1.572084e+00, Error: 2.279471e-01
Iteration 168700, Residual: 1.561542e+00, Error: 2.279309e-01
Iteration 168800, Residual: 1.551071e+00, Error: 2.279149e-01
Iteration 168900, Residual: 1.540670e+00, Error: 2.278992e-01
Iteration 169000, Residual: 1.530338e+00, Error: 2.278838e-01
Iteration 169100, Residual: 1.520076e+00, Error: 2.278686e-01
Iteration 169200, Residual: 1.509883e+00, Error: 2.278536e-01
Iteration 169300, Residual: 1.499758e+00, Error: 2.278388e-01
Iteration 169400, Residual: 1.489701e+00, Error: 2.278243e-01
Iteration 169500, Residual: 1.479711e+00, Error: 2.278100e-01
Iteration 169600, Residual: 1.469789e+00, Error: 2.277960e-01
Iteration 169700, Residual: 1.459933e+00, Error: 2.277821e-01
Iteration 169800, Residual: 1.450143e+00, Error: 2.277685e-01
Iteration 169900, Residual: 1.440418e+00, Error: 2.277551e-01
Iteration 170000, Residual: 1.430759e+00, Error: 2.277418e-01
Iteration 170100, Residual: 1.421165e+00, Error: 2.277288e-01
Iteration 170200, Residual: 1.411635e+00, Error: 2.277160e-01
Iteration 170300, Residual: 1.402169e+00, Error: 2.277034e-01
Iteration 170400, Residual: 1.392766e+00, Error: 2.276910e-01
Iteration 170500, Residual: 1.383426e+00, Error: 2.276788e-01
Iteration 170600, Residual: 1.374149e+00, Error: 2.276668e-01
Iteration 170700, Residual: 1.364935e+00, Error: 2.276550e-01
Iteration 170800, Residual: 1.355782e+00, Error: 2.276433e-01
Iteration 170900, Residual: 1.346690e+00, Error: 2.276319e-01
Iteration 171000, Residual: 1.337660e+00, Error: 2.276206e-01
Iteration 171100, Residual: 1.328690e+00, Error: 2.276095e-01
Iteration 171200, Residual: 1.319780e+00, Error: 2.275986e-01
Iteration 171300, Residual: 1.310929e+00, Error: 2.275878e-01
Iteration 171400, Residual: 1.302139e+00, Error: 2.275773e-01
Iteration 171500, Residual: 1.293407e+00, Error: 2.275669e-01
Iteration 171600, Residual: 1.284734e+00, Error: 2.275566e-01
Iteration 171700, Residual: 1.276118e+00, Error: 2.275466e-01
Iteration 171800, Residual: 1.267561e+00, Error: 2.275366e-01
Iteration 171900, Residual: 1.259061e+00, Error: 2.275269e-01
Iteration 172000, Residual: 1.250618e+00, Error: 2.275173e-01
Iteration 172100, Residual: 1.242232e+00, Error: 2.275079e-01
Iteration 172200, Residual: 1.233902e+00, Error: 2.274986e-01
Iteration 172300, Residual: 1.225627e+00, Error: 2.274894e-01
Iteration 172400, Residual: 1.217408e+00, Error: 2.274804e-01
Iteration 172500, Residual: 1.209245e+00, Error: 2.274716e-01
Iteration 172600, Residual: 1.201136e+00, Error: 2.274629e-01
Iteration 172700, Residual: 1.193081e+00, Error: 2.274543e-01
Iteration 172800, Residual: 1.185081e+00, Error: 2.274459e-01
Iteration 172900, Residual: 1.177134e+00, Error: 2.274376e-01
Iteration 173000, Residual: 1.169240e+00, Error: 2.274295e-01
Iteration 173100, Residual: 1.161400e+00, Error: 2.274215e-01
Iteration 173200, Residual: 1.153612e+00, Error: 2.274136e-01
Iteration 173300, Residual: 1.145876e+00, Error: 2.274059e-01
Iteration 173400, Residual: 1.138192e+00, Error: 2.273982e-01
Iteration 173500, Residual: 1.130559e+00, Error: 2.273907e-01
Iteration 173600, Residual: 1.122978e+00, Error: 2.273834e-01
Iteration 173700, Residual: 1.115447e+00, Error: 2.273761e-01
Iteration 173800, Residual: 1.107968e+00, Error: 2.273690e-01
Iteration 173900, Residual: 1.100538e+00, Error: 2.273620e-01
Iteration 174000, Residual: 1.093158e+00, Error: 2.273551e-01
Iteration 174100, Residual: 1.085827e+00, Error: 2.273483e-01
Iteration 174200, Residual: 1.078546e+00, Error: 2.273417e-01
Iteration 174300, Residual: 1.071314e+00, Error: 2.273351e-01
Iteration 174400, Residual: 1.064130e+00, Error: 2.273287e-01
Iteration 174500, Residual: 1.056994e+00, Error: 2.273223e-01
Iteration 174600, Residual: 1.049906e+00, Error: 2.273161e-01
Iteration 174700, Residual: 1.042865e+00, Error: 2.273100e-01
Iteration 174800, Residual: 1.035872e+00, Error: 2.273040e-01
Iteration 174900, Residual: 1.028926e+00, Error: 2.272981e-01
Iteration 175000, Residual: 1.022026e+00, Error: 2.272923e-01
Iteration 175100, Residual: 1.015173e+00, Error: 2.272866e-01
Iteration 175200, Residual: 1.008365e+00, Error: 2.272809e-01
Iteration 175300, Residual: 1.001603e+00, Error: 2.272754e-01
Iteration 175400, Residual: 9.948866e-01, Error: 2.272700e-01
Iteration 175500, Residual: 9.882151e-01, Error: 2.272647e-01
Iteration 175600, Residual: 9.815883e-01, Error: 2.272594e-01
Iteration 175700, Residual: 9.750060e-01, Error: 2.272543e-01
Iteration 175800, Residual: 9.684679e-01, Error: 2.272492e-01
Iteration 175900, Residual: 9.619735e-01, Error: 2.272443e-01
Iteration 176000, Residual: 9.555227e-01, Error: 2.272394e-01
Iteration 176100, Residual: 9.491152e-01, Error: 2.272346e-01
Iteration 176200, Residual: 9.427507e-01, Error: 2.272299e-01
Iteration 176300, Residual: 9.364288e-01, Error: 2.272253e-01
Iteration 176400, Residual: 9.301493e-01, Error: 2.272207e-01
Iteration 176500, Residual: 9.239119e-01, Error: 2.272163e-01
Iteration 176600, Residual: 9.177164e-01, Error: 2.272119e-01
Iteration 176700, Residual: 9.115624e-01, Error: 2.272076e-01
Iteration 176800, Residual: 9.054496e-01, Error: 2.272034e-01
Iteration 176900, Residual: 8.993779e-01, Error: 2.271992e-01
Iteration 177000, Residual: 8.933469e-01, Error: 2.271951e-01
Iteration 177100, Residual: 8.873563e-01, Error: 2.271911e-01
Iteration 177200, Residual: 8.814058e-01, Error: 2.271872e-01
Final Iteration 177270, Residual: 8.772643e-01, Error: 2.271845e-01
Total Time: 233.914520 s
Total Bandwidth: 849.309553 GB/s
Total GFLOPS: 159.245541 GFLOPS
====Task 2 completed====.
All Steps completed.

----------------------------------------------------------------------
Omnistat Report Card for Job # 105398
----------------------------------------------------------------------

Job Overview (Num Nodes = 1, Machine = HPC Fund)
 --> Start time = 2024-12-05 20:31:00
 --> End   time = 2024-12-05 20:41:00

GPU Statistics:

           | Utilization (%)  |  Memory Use (%)  | Temperature (C)  |    Power (W)     |
     GPU # |    Max     Mean  |    Max     Mean  |    Max     Mean  |    Max     Mean  |
    ------------------------------------------------------------------------------------
         0 |  100.00   83.05  |    5.03    3.41  |   70.00   66.38  |  272.00  233.71  |
         1 |   74.00   32.43  |    1.62    0.78  |   58.00   46.57  |  199.00  115.33  |
         2 |   71.00   29.14  |    1.62    0.78  |   55.00   43.57  |  195.00  113.71  |
         3 |   67.00   28.62  |    1.62    0.78  |   58.00   46.81  |  194.00  112.62  |

Approximate Total GPU Energy Consumed = 0.10 kWh

--
Query interval = 30 secs
